taget,date,day,times,open,high,low,close,volume,MA.MA1,MA.MA2,MA.MA3,MA.MA4,VOL-TDX.VOLUME,VOL-TDX.MAVOL1,VOL-TDX.MAVOL2,MACD.DIF,MACD.DEA,MACD.MACD
202308231105 , 2023/08/23 11:05,2023/8/23,11:05,2478,2478.18,2477.54,2477.67,8632,2479.69,2479.81,2479.48,2482.84,8632,12165,10683,-0.96,-0.96,0.01
202308231106 , 2023/08/23 11:06,2023/8/23,11:06,2477.76,2478.76,2477.13,2478.59,13504,2479,2479.76,2479.36,2482.75,13504,13090,10629,-0.97,-0.96,-0.01
202308231107 , 2023/08/23 11:07,2023/8/23,11:07,2478.27,2478.72,2477.94,2478.52,8237,2478.46,2479.68,2479.35,2482.63,8237,12187,10703,-0.98,-0.97,-0.02
202308231108 , 2023/08/23 11:08,2023/8/23,11:08,2478.99,2479.07,2478.17,2478.6,9436,2478.24,2479.52,2479.32,2482.52,9436,10630,10866,-0.96,-0.97,0.01
202308231109 , 2023/08/23 11:09,2023/8/23,11:09,2478.53,2479.22,2478.44,2478.79,9516,2478.43,2479.39,2479.23,2482.41,9516,9865,10972,-0.92,-0.96,0.07
202308231110 , 2023/08/23 11:10,2023/8/23,11:10,2479.03,2479.83,2479.03,2479.43,11465,2478.79,2479.24,2479.37,2482.3,11465,10432,11298,-0.83,-0.93,0.2
202308231111 , 2023/08/23 11:11,2023/8/23,11:11,2479.2,2479.2,2478.31,2479.1,9263,2478.89,2478.94,2479.43,2482.23,9263,9583,11337,-0.78,-0.9,0.24
202308231112 , 2023/08/23 11:12,2023/8/23,11:12,2478.93,2480.49,2478.68,2480.49,12040,2479.28,2478.87,2479.48,2482.16,12040,10344,11266,-0.62,-0.84,0.46
202308231113 , 2023/08/23 11:13,2023/8/23,11:13,2480.26,2480.85,2479.53,2479.89,7260,2479.54,2478.89,2479.55,2482.09,7260,9909,10269,-0.53,-0.78,0.5
202308231114 , 2023/08/23 11:14,2023/8/23,11:14,2479.52,2480.06,2479.26,2480.06,7111,2479.79,2479.11,2479.61,2482.03,7111,9428,9646,-0.44,-0.71,0.54
202308231115 , 2023/08/23 11:15,2023/8/23,11:15,2480.17,2480.17,2479.29,2480.01,6510,2479.91,2479.35,2479.58,2481.99,6510,8437,9434,-0.37,-0.65,0.54
202308231116 , 2023/08/23 11:16,2023/8/23,11:16,2480.1,2482.2,2479.64,2482.2,11623,2480.53,2479.71,2479.73,2481.99,11623,8909,9246,-0.14,-0.55,0.81
202308231117 , 2023/08/23 11:17,2023/8/23,11:17,2482.2,2484.62,2482.06,2484.51,13522,2481.33,2480.31,2479.99,2482.04,13522,9205,9775,0.23,-0.39,1.24
202308231118 , 2023/08/23 11:18,2023/8/23,11:18,2484.61,2484.61,2482.03,2482.44,11786,2481.84,2480.69,2480.1,2482.01,11786,10110,10010,0.35,-0.24,1.18
202308231119 , 2023/08/23 11:19,2023/8/23,11:19,2482.29,2483.97,2482.07,2483.76,9107,2482.58,2481.19,2480.29,2481.99,9107,10510,9969,0.54,-0.09,1.26
202308231120 , 2023/08/23 11:20,2023/8/23,11:20,2483.96,2485.03,2483.67,2484.83,11837,2483.55,2481.73,2480.48,2481.98,11837,11575,10006,0.78,0.09,1.38
202308231121 , 2023/08/23 11:21,2023/8/23,11:21,2484.81,2485.05,2483.66,2483.97,9232,2483.9,2482.22,2480.58,2481.97,9232,11097,10003,0.88,0.25,1.27
202308231122 , 2023/08/23 11:22,2023/8/23,11:22,2483.78,2484.08,2483.45,2483.79,8433,2483.76,2482.55,2480.71,2481.98,8433,10079,9642,0.94,0.39,1.11
202308231123 , 2023/08/23 11:23,2023/8/23,11:23,2483.56,2485.92,2483.46,2485.92,10714,2484.45,2483.15,2481.02,2481.95,10714,9865,9988,1.15,0.54,1.22
202308231124 , 2023/08/23 11:24,2023/8/23,11:24,2485.73,2485.73,2484.46,2484.85,12932,2484.67,2483.63,2481.37,2481.91,12932,10630,10570,1.21,0.67,1.07
202308231125 , 2023/08/23 11:25,2023/8/23,11:25,2484.7,2486.47,2484.67,2486.47,11691,2485,2484.27,2481.81,2481.94,11691,10600,11088,1.37,0.81,1.12
202308231126 , 2023/08/23 11:26,2023/8/23,11:26,2486.33,2486.69,2486.03,2486.42,8349,2485.49,2484.7,2482.2,2481.96,8349,10424,10760,1.48,0.94,1.07
202308231127 , 2023/08/23 11:27,2023/8/23,11:27,2486.56,2487.29,2486.21,2486.98,10530,2486.13,2484.94,2482.63,2481.99,10530,10843,10461,1.59,1.07,1.04
202308231128 , 2023/08/23 11:28,2023/8/23,11:28,2486.79,2486.82,2483.54,2483.54,13269,2485.65,2485.05,2482.87,2481.99,13269,11354,10609,1.39,1.14,0.5
202308231129 , 2023/08/23 11:29,2023/8/23,11:29,2483.27,2484.13,2483.17,2484.13,7085,2485.51,2485.09,2483.14,2481.99,7085,10185,10407,1.26,1.16,0.2
202308231130 , 2023/08/23 11:30,2023/8/23,11:30,2483.69,2484.09,2483.15,2483.73,6064,2484.96,2484.98,2483.35,2482.01,6064,9059,9830,1.11,1.15,-0.08
202308231301 , 2023/08/23 13:01,2023/8/23,13:01,2483.77,2483.77,2482.05,2482.24,23440,2484.12,2484.81,2483.51,2481.96,23440,12078,11251,0.87,1.09,-0.46
202308231302 , 2023/08/23 13:02,2023/8/23,13:02,2482.22,2483.23,2481.67,2481.67,11992,2483.06,2484.59,2483.57,2481.91,11992,12370,11607,0.62,1,-0.76
202308231303 , 2023/08/23 13:03,2023/8/23,13:03,2481.73,2481.73,2480.1,2480.14,8608,2482.38,2484.02,2483.58,2481.81,8608,11438,11396,0.29,0.86,-1.13
202308231304 , 2023/08/23 13:04,2023/8/23,13:04,2480.3,2480.3,2479.33,2479.43,11110,2481.44,2483.48,2483.55,2481.71,11110,12243,11214,-0.02,0.68,-1.41
202308231305 , 2023/08/23 13:05,2023/8/23,13:05,2479.27,2479.44,2478.94,2479.41,12108,2480.58,2482.77,2483.52,2481.61,12108,13452,11256,-0.27,0.49,-1.52
202308231306 , 2023/08/23 13:06,2023/8/23,13:06,2479.36,2479.56,2478.93,2478.93,8730,2479.92,2482.02,2483.36,2481.52,8730,10510,11294,-0.5,0.29,-1.58
202308231307 , 2023/08/23 13:07,2023/8/23,13:07,2479.3,2479.51,2478.92,2479.14,8540,2479.41,2481.24,2483.09,2481.42,8540,9819,11095,-0.65,0.11,-1.52
202308231308 , 2023/08/23 13:08,2023/8/23,13:08,2478.83,2479.98,2478.36,2479.47,13062,2479.28,2480.83,2482.94,2481.33,13062,10710,11074,-0.74,-0.06,-1.36
202308231309 , 2023/08/23 13:09,2023/8/23,13:09,2479.49,2479.75,2478.88,2478.88,9040,2479.17,2480.3,2482.7,2481.23,9040,10296,11269,-0.85,-0.22,-1.26
202308231310 , 2023/08/23 13:10,2023/8/23,13:10,2478.87,2479.01,2477.82,2477.94,12467,2478.87,2479.73,2482.35,2481.14,12467,10368,11910,-1,-0.38,-1.25
202308231311 , 2023/08/23 13:11,2023/8/23,13:11,2477.94,2479.08,2477.85,2478.33,11874,2478.75,2479.33,2482.07,2481.04,11874,10997,10753,-1.08,-0.52,-1.12
202308231312 , 2023/08/23 13:12,2023/8/23,13:12,2478.27,2479.68,2478.27,2479.17,9673,2478.76,2479.08,2481.84,2480.94,9673,11223,10521,-1.06,-0.63,-0.86
202308231313 , 2023/08/23 13:13,2023/8/23,13:13,2479.3,2481.72,2479.3,2481.72,11502,2479.21,2479.24,2481.63,2480.87,11502,10911,10811,-0.82,-0.66,-0.32
202308231314 , 2023/08/23 13:14,2023/8/23,13:14,2481.93,2484.31,2481.77,2483.66,17175,2480.16,2479.67,2481.57,2480.87,17175,12538,11417,-0.48,-0.63,0.3
202308231315 , 2023/08/23 13:15,2023/8/23,13:15,2483.67,2485.9,2483.65,2485.19,14108,2481.61,2480.24,2481.51,2480.93,14108,12866,11617,-0.08,-0.52,0.87
202308231316 , 2023/08/23 13:16,2023/8/23,13:16,2484.68,2485.02,2483.59,2483.77,11183,2482.7,2480.73,2481.37,2480.98,11183,12728,11862,0.12,-0.39,1.02
202308231317 , 2023/08/23 13:17,2023/8/23,13:17,2483.47,2483.71,2483.14,2483.25,8622,2483.52,2481.14,2481.19,2481.05,8622,12518,11871,0.23,-0.27,1
202308231318 , 2023/08/23 13:18,2023/8/23,13:18,2483.93,2487.05,2483.69,2487.02,30450,2484.58,2481.89,2481.36,2481.18,30450,16308,13609,0.62,-0.09,1.42
202308231319 , 2023/08/23 13:19,2023/8/23,13:19,2487.19,2487.19,2485.04,2485.04,11345,2484.85,2482.51,2481.41,2481.26,11345,15142,13840,0.76,0.08,1.35
202308231320 , 2023/08/23 13:20,2023/8/23,13:20,2484.72,2485.42,2484.33,2485.05,9257,2484.83,2483.22,2481.47,2481.4,9257,14171,13519,0.86,0.24,1.24
202308231321 , 2023/08/23 13:21,2023/8/23,13:21,2484.98,2485.02,2483.39,2483.39,10574,2484.75,2483.73,2481.53,2481.49,10574,14050,13389,0.79,0.35,0.89
202308231322 , 2023/08/23 13:22,2023/8/23,13:22,2483.38,2483.38,2481.02,2481.56,15587,2484.41,2483.97,2481.52,2481.53,15587,15443,13980,0.59,0.4,0.39
202308231323 , 2023/08/23 13:23,2023/8/23,13:23,2481.61,2482.22,2481.16,2481.36,8135,2483.28,2483.93,2481.59,2481.57,8135,10980,13644,0.41,0.4,0.02
202308231324 , 2023/08/23 13:24,2023/8/23,13:24,2481.42,2481.43,2480.83,2481.11,8076,2482.49,2483.67,2481.67,2481.61,8076,10326,12734,0.24,0.37,-0.26
202308231325 , 2023/08/23 13:25,2023/8/23,13:25,2481.18,2481.41,2480.67,2480.96,7542,2481.68,2483.25,2481.75,2481.62,7542,9983,12077,0.09,0.31,-0.44
202308231326 , 2023/08/23 13:26,2023/8/23,13:26,2481.28,2481.28,2478.58,2478.95,23730,2480.79,2482.77,2481.75,2481.61,23730,12614,13332,-0.18,0.21,-0.79
202308231327 , 2023/08/23 13:27,2023/8/23,13:27,2478.65,2479.45,2478.65,2479.17,11024,2480.31,2482.36,2481.75,2481.61,11024,11701,13572,-0.38,0.09,-0.95
202308231328 , 2023/08/23 13:28,2023/8/23,13:28,2479.21,2480.61,2479.06,2480.07,10767,2480.05,2481.67,2481.78,2481.61,10767,12228,11604,-0.46,-0.02,-0.88
202308231329 , 2023/08/23 13:29,2023/8/23,13:29,2480.48,2481.05,2480.11,2480.95,10442,2480.02,2481.26,2481.88,2481.62,10442,12701,11513,-0.44,-0.1,-0.68
202308231330 , 2023/08/23 13:30,2023/8/23,13:30,2480.94,2482.73,2480.7,2482.22,16886,2480.27,2480.97,2482.1,2481.64,16886,14570,12276,-0.33,-0.15,-0.36
202308231331 , 2023/08/23 13:31,2023/8/23,13:31,2482.04,2482.04,2480.86,2481.27,8953,2480.74,2480.76,2482.24,2481.63,8953,11614,12114,-0.31,-0.18,-0.25
202308231332 , 2023/08/23 13:32,2023/8/23,13:32,2481.07,2481.2,2480.18,2480.18,12319,2480.94,2480.62,2482.29,2481.61,12319,11873,11787,-0.37,-0.22,-0.31
202308231333 , 2023/08/23 13:33,2023/8/23,13:33,2480.18,2481.26,2480.18,2480.99,16665,2481.12,2480.59,2482.26,2481.64,16665,13053,12640,-0.36,-0.25,-0.22
202308231334 , 2023/08/23 13:34,2023/8/23,13:34,2480.94,2481.08,2480.3,2480.87,8588,2481.11,2480.56,2482.12,2481.69,8588,12682,12692,-0.35,-0.27,-0.17
202308231335 , 2023/08/23 13:35,2023/8/23,13:35,2480.51,2481.18,2480.17,2480.76,7985,2480.81,2480.54,2481.9,2481.74,7985,10902,12736,-0.35,-0.28,-0.13
202308231336 , 2023/08/23 13:36,2023/8/23,13:36,2480.72,2483.87,2480.72,2483.87,16252,2481.33,2481.03,2481.9,2481.83,16252,12362,11988,-0.1,-0.25,0.3
202308231337 , 2023/08/23 13:37,2023/8/23,13:37,2483.74,2483.74,2482.84,2483.37,11245,2481.97,2481.46,2481.91,2481.91,11245,12147,12010,0.06,-0.19,0.49
202308231338 , 2023/08/23 13:38,2023/8/23,13:38,2483.09,2483.1,2482.23,2482.28,7633,2482.23,2481.68,2481.67,2481.97,7633,10341,11697,0.1,-0.13,0.45
202308231339 , 2023/08/23 13:39,2023/8/23,13:39,2482.08,2482.53,2481.93,2482.27,10815,2482.51,2481.81,2481.53,2482.03,10815,10786,11734,0.13,-0.08,0.41
202308231340 , 2023/08/23 13:40,2023/8/23,13:40,2482.38,2482.66,2482.02,2482.16,9220,2482.79,2481.8,2481.39,2482.07,9220,11033,10968,0.14,-0.04,0.34
202308231341 , 2023/08/23 13:41,2023/8/23,13:41,2482.15,2482.24,2481.23,2481.42,11834,2482.3,2481.82,2481.29,2482.11,11834,10149,11256,0.08,-0.01,0.19
202308231342 , 2023/08/23 13:42,2023/8/23,13:42,2481.63,2483.4,2481.37,2482.75,12546,2482.18,2482.07,2481.35,2482.15,12546,10410,11278,0.15,0.02,0.26
202308231343 , 2023/08/23 13:43,2023/8/23,13:43,2482.7,2483.45,2482.54,2482.73,7924,2482.27,2482.25,2481.42,2482.2,7924,10468,10404,0.2,0.06,0.28
202308231344 , 2023/08/23 13:44,2023/8/23,13:44,2482.69,2483.04,2482.26,2482.41,8008,2482.29,2482.4,2481.48,2482.23,8008,9906,10346,0.2,0.09,0.24
202308231345 , 2023/08/23 13:45,2023/8/23,13:45,2482.07,2482.41,2481.67,2481.67,9320,2482.2,2482.49,2481.52,2482.26,9320,9926,10480,0.15,0.1,0.1
202308231346 , 2023/08/23 13:46,2023/8/23,13:46,2481.8,2482.04,2481.49,2482.04,12744,2482.32,2482.31,2481.67,2482.26,12744,10108,10129,0.14,0.11,0.06
202308231347 , 2023/08/23 13:47,2023/8/23,13:47,2482.05,2484.81,2481.76,2484.48,27943,2482.67,2482.42,2481.94,2482.26,27943,13188,11799,0.32,0.15,0.34
202308231348 , 2023/08/23 13:48,2023/8/23,13:48,2484.64,2484.71,2483.98,2484.11,10043,2482.94,2482.6,2482.14,2482.29,10043,13612,12040,0.43,0.2,0.45
202308231349 , 2023/08/23 13:49,2023/8/23,13:49,2484.34,2484.34,2483.6,2483.61,7982,2483.18,2482.74,2482.27,2482.28,7982,13606,11756,0.47,0.26,0.42
202308231350 , 2023/08/23 13:50,2023/8/23,13:50,2483.73,2483.77,2483.05,2483.05,8797,2483.46,2482.83,2482.31,2482.25,8797,13502,11714,0.45,0.3,0.31
202308231351 , 2023/08/23 13:51,2023/8/23,13:51,2483.02,2483.56,2482.17,2482.9,12003,2483.63,2482.98,2482.4,2482.24,12003,13354,11731,0.42,0.32,0.2
202308231352 , 2023/08/23 13:52,2023/8/23,13:52,2482.81,2484.16,2482.79,2484.16,14382,2483.57,2483.12,2482.6,2482.24,14382,10641,11915,0.49,0.35,0.27
202308231353 , 2023/08/23 13:53,2023/8/23,13:53,2484.19,2485.4,2483.94,2484.91,15091,2483.73,2483.33,2482.79,2482.23,15091,11651,12631,0.6,0.4,0.39
202308231354 , 2023/08/23 13:54,2023/8/23,13:54,2484.58,2485.52,2483.47,2485.32,14833,2484.07,2483.62,2483.01,2482.23,14833,13021,13314,0.71,0.46,0.49
202308231355 , 2023/08/23 13:55,2023/8/23,13:55,2485.51,2485.78,2485.35,2485.5,9810,2484.56,2484.01,2483.25,2482.22,9810,13224,13363,0.81,0.53,0.55
202308231356 , 2023/08/23 13:56,2023/8/23,13:56,2485.48,2488.96,2485.48,2488.88,24418,2485.75,2484.69,2483.5,2482.26,24418,15707,14530,1.14,0.65,0.97
202308231357 , 2023/08/23 13:57,2023/8/23,13:57,2488.72,2490.06,2488.72,2489.89,17990,2486.9,2485.23,2483.83,2482.31,17990,16428,13535,1.47,0.82,1.3
202308231358 , 2023/08/23 13:58,2023/8/23,13:58,2489.88,2490.11,2488.39,2488.47,15675,2487.61,2485.67,2484.14,2482.39,15675,16545,14098,1.6,0.97,1.25
202308231359 , 2023/08/23 13:59,2023/8/23,13:59,2488.48,2490.41,2488,2490.26,18085,2488.6,2486.33,2484.54,2482.49,18085,17196,15108,1.82,1.14,1.36
202308231400 , 2023/08/23 14:00,2023/8/23,14:00,2490.29,2490.68,2489.88,2490.24,14534,2489.55,2487.05,2484.94,2482.6,14534,18140,15682,1.98,1.31,1.33
202308231401 , 2023/08/23 14:01,2023/8/23,14:01,2490.03,2490.03,2487.58,2487.63,13785,2489.3,2487.53,2485.25,2482.69,13785,16014,15860,1.87,1.42,0.89
202308231402 , 2023/08/23 14:02,2023/8/23,14:02,2488.2,2488.2,2484.45,2485.17,17807,2488.35,2487.63,2485.37,2482.75,17807,15977,16203,1.56,1.45,0.23
202308231403 , 2023/08/23 14:03,2023/8/23,14:03,2484.95,2485.29,2484.34,2484.34,10519,2487.53,2487.57,2485.45,2482.82,10519,14946,15746,1.24,1.41,-0.33
202308231404 , 2023/08/23 14:04,2023/8/23,14:04,2484.53,2484.85,2484.25,2484.28,10732,2486.33,2487.47,2485.55,2482.9,10732,13475,15336,0.97,1.32,-0.7
202308231405 , 2023/08/23 14:05,2023/8/23,14:05,2484.31,2484.38,2483.85,2484,11697,2485.08,2487.32,2485.66,2482.98,11697,12908,15524,0.72,1.2,-0.95
202308231406 , 2023/08/23 14:06,2023/8/23,14:06,2484.02,2484.02,2482.56,2482.86,15100,2484.13,2486.71,2485.7,2483.04,15100,13171,14592,0.43,1.05,-1.23
202308231407 , 2023/08/23 14:07,2023/8/23,14:07,2483.03,2483.45,2481.73,2481.73,15330,2483.44,2485.9,2485.57,2483.08,15330,12676,14326,0.11,0.86,-1.5
202308231408 , 2023/08/23 14:08,2023/8/23,14:08,2481.41,2482,2480.98,2481.79,15719,2482.93,2485.23,2485.45,2483.12,15719,13716,14331,-0.14,0.66,-1.6
202308231409 , 2023/08/23 14:09,2023/8/23,14:09,2481.49,2481.75,2478.92,2479.46,31490,2481.97,2484.15,2485.24,2483.13,31490,17867,15671,-0.52,0.42,-1.89
202308231410 , 2023/08/23 14:10,2023/8/23,14:10,2479.67,2480.58,2479.67,2479.9,10771,2481.15,2483.12,2485.08,2483.17,10771,17682,15295,-0.78,0.18,-1.92
202308231411 , 2023/08/23 14:11,2023/8/23,14:11,2480.11,2481.66,2480.11,2481.49,13262,2480.87,2482.5,2485.01,2483.22,13262,17314,15243,-0.84,-0.02,-1.64
202308231412 , 2023/08/23 14:12,2023/8/23,14:12,2481.51,2481.51,2480.78,2480.93,8898,2480.71,2482.08,2484.85,2483.25,8898,16028,14352,-0.93,-0.2,-1.45
202308231413 , 2023/08/23 14:13,2023/8/23,14:13,2481.04,2482.13,2481.04,2482.02,12220,2480.76,2481.85,2484.71,2483.25,12220,15328,14522,-0.9,-0.34,-1.11
202308231414 , 2023/08/23 14:14,2023/8/23,14:14,2482.33,2483.14,2481.85,2483.06,13321,2481.48,2481.72,2484.59,2483.24,13321,11694,14781,-0.78,-0.43,-0.7
202308231415 , 2023/08/23 14:15,2023/8/23,14:15,2483.09,2483.96,2482.1,2482.56,12995,2482.01,2481.58,2484.45,2483.2,12995,12139,14911,-0.72,-0.49,-0.47
202308231416 , 2023/08/23 14:16,2023/8/23,14:16,2482.43,2482.61,2481.13,2482.24,14867,2482.16,2481.52,2484.12,2483.17,14867,12460,14887,-0.69,-0.53,-0.33
202308231417 , 2023/08/23 14:17,2023/8/23,14:17,2482.07,2482.67,2481.73,2482.42,10645,2482.46,2481.59,2483.74,2483.16,10645,12810,14419,-0.65,-0.55,-0.19
202308231418 , 2023/08/23 14:18,2023/8/23,14:18,2482.33,2482.6,2482.14,2482.3,11996,2482.52,2481.64,2483.43,2483.08,11996,12765,14047,-0.61,-0.57,-0.1
202308231419 , 2023/08/23 14:19,2023/8/23,14:19,2482.4,2482.62,2481.14,2481.14,12659,2482.13,2481.81,2482.98,2483.01,12659,12632,12163,-0.67,-0.59,-0.17
202308231420 , 2023/08/23 14:20,2023/8/23,14:20,2480.82,2481.87,2480.4,2481.87,20029,2481.99,2482,2482.56,2482.96,20029,14039,13089,-0.65,-0.6,-0.11
202308231421 , 2023/08/23 14:21,2023/8/23,14:21,2481.09,2481.76,2480.5,2480.5,13815,2481.65,2481.9,2482.2,2482.91,13815,13829,13145,-0.74,-0.63,-0.22
202308231422 , 2023/08/23 14:22,2023/8/23,14:22,2480.15,2480.44,2479.65,2479.81,22417,2481.12,2481.79,2481.94,2482.88,22417,16183,14496,-0.85,-0.67,-0.36
202308231423 , 2023/08/23 14:23,2023/8/23,14:23,2479.79,2479.87,2476.2,2476.89,36427,2480.04,2481.28,2481.56,2482.81,36427,21069,16917,-1.17,-0.77,-0.79
202308231424 , 2023/08/23 14:24,2023/8/23,14:24,2476.37,2477.63,2476.05,2476.16,20158,2479.05,2480.59,2481.16,2482.73,20158,22569,17601,-1.46,-0.91,-1.1
202308231425 , 2023/08/23 14:25,2023/8/23,14:25,2476.42,2477.13,2476.3,2476.89,16442,2478.05,2480.02,2480.8,2482.66,16442,21852,17946,-1.61,-1.05,-1.12
202308231426 , 2023/08/23 14:26,2023/8/23,14:26,2476.71,2477.19,2473.76,2473.76,33589,2476.7,2479.17,2480.35,2482.57,33589,25807,19818,-1.96,-1.23,-1.46
202308231427 , 2023/08/23 14:27,2023/8/23,14:27,2473.56,2473.96,2473.3,2473.49,36055,2475.44,2478.28,2479.93,2482.48,36055,28534,22359,-2.23,-1.43,-1.6
202308231428 , 2023/08/23 14:28,2023/8/23,14:28,2473.67,2473.8,2471.51,2471.73,36625,2474.41,2477.22,2479.43,2482.34,36625,28574,24822,-2.56,-1.66,-1.81
202308231429 , 2023/08/23 14:29,2023/8/23,14:29,2471.53,2471.53,2470.06,2470.82,33428,2473.34,2476.19,2479,2482.17,33428,31228,26899,-2.87,-1.9,-1.93
202308231430 , 2023/08/23 14:30,2023/8/23,14:30,2470.72,2472.9,2470.47,2472.58,23769,2472.48,2475.26,2478.63,2482.01,23769,32693,27273,-2.93,-2.11,-1.65
202308231431 , 2023/08/23 14:31,2023/8/23,14:31,2473.03,2474.35,2471.34,2471.34,28716,2471.99,2474.35,2478.13,2481.85,28716,31719,28763,-3.04,-2.29,-1.5
202308231432 , 2023/08/23 14:32,2023/8/23,14:32,2471.45,2471.45,2468.86,2469.29,41702,2471.15,2473.3,2477.54,2481.66,41702,32848,30691,-3.26,-2.49,-1.55
202308231433 , 2023/08/23 14:33,2023/8/23,14:33,2469.43,2471.1,2469,2470.69,26765,2470.94,2472.68,2476.98,2481.49,26765,30876,29725,-3.29,-2.65,-1.28
202308231434 , 2023/08/23 14:34,2023/8/23,14:34,2470.55,2470.66,2468.87,2468.87,23842,2470.55,2471.95,2476.27,2481.29,23842,28959,30093,-3.41,-2.8,-1.22
202308231435 , 2023/08/23 14:35,2023/8/23,14:35,2468.87,2468.87,2466.56,2467.23,47040,2469.48,2470.98,2475.5,2481.07,47040,33613,33153,-3.6,-2.96,-1.28
202308231436 , 2023/08/23 14:36,2023/8/23,14:36,2467.65,2469.05,2467.02,2469.04,29956,2469.02,2470.51,2474.84,2480.82,29956,33861,32790,-3.57,-3.08,-0.97
202308231437 , 2023/08/23 14:37,2023/8/23,14:37,2468.92,2468.94,2466.75,2466.76,25256,2468.52,2469.84,2474.06,2480.54,25256,30572,31710,-3.68,-3.2,-0.95
202308231438 , 2023/08/23 14:38,2023/8/23,14:38,2466.91,2466.91,2464.67,2465.08,33852,2467.4,2469.17,2473.2,2480.26,33852,31989,31433,-3.86,-3.33,-1.05
202308231439 , 2023/08/23 14:39,2023/8/23,14:39,2465.18,2465.83,2464.25,2465.73,36794,2466.77,2468.66,2472.43,2479.98,36794,34580,31769,-3.9,-3.45,-0.92
202308231440 , 2023/08/23 14:40,2023/8/23,14:40,2465.82,2466.45,2465.37,2465.86,20739,2466.49,2467.99,2471.63,2479.71,20739,29319,31466,-3.89,-3.53,-0.7
202308231441 , 2023/08/23 14:41,2023/8/23,14:41,2466.33,2466.33,2463.15,2463.91,42770,2465.47,2467.25,2470.8,2479.42,42770,31882,32872,-3.98,-3.62,-0.72
202308231442 , 2023/08/23 14:42,2023/8/23,14:42,2463.95,2466.1,2463.55,2465.94,26860,2465.3,2466.91,2470.1,2479.14,26860,32203,31387,-3.85,-3.67,-0.36
202308231443 , 2023/08/23 14:43,2023/8/23,14:43,2466.11,2466.18,2464.9,2465.88,22484,2465.46,2466.43,2469.55,2478.86,22484,29929,30959,-3.71,-3.68,-0.06
202308231444 , 2023/08/23 14:44,2023/8/23,14:44,2465.71,2467.77,2465.71,2467.77,23842,2465.87,2466.32,2469.13,2478.61,23842,27339,30959,-3.4,-3.62,0.44
202308231445 , 2023/08/23 14:45,2023/8/23,14:45,2467.52,2469.42,2467.52,2469.18,25698,2466.54,2466.51,2468.75,2478.4,25698,28331,28825,-3.01,-3.5,0.97
202308231446 , 2023/08/23 14:46,2023/8/23,14:46,2469.63,2471.24,2469.43,2471.24,24156,2468,2466.73,2468.62,2478.22,24156,24608,28245,-2.51,-3.3,1.59
202308231447 , 2023/08/23 14:47,2023/8/23,14:47,2471.51,2471.51,2467.1,2467.24,28162,2468.26,2466.78,2468.31,2477.94,28162,24868,28536,-2.4,-3.12,1.44
202308231448 , 2023/08/23 14:48,2023/8/23,14:48,2467.06,2468.32,2467.06,2467.28,24946,2468.54,2467,2468.09,2477.66,24946,25361,27645,-2.29,-2.96,1.33
202308231449 , 2023/08/23 14:49,2023/8/23,14:49,2467.17,2467.19,2465.2,2465.62,36958,2468.11,2466.99,2467.83,2477.36,36958,27984,27662,-2.31,-2.83,1.03
202308231450 , 2023/08/23 14:50,2023/8/23,14:50,2465.42,2466.73,2465.42,2466.31,22713,2467.54,2467.04,2467.51,2477.08,22713,27387,27859,-2.24,-2.71,0.93
202308231451 , 2023/08/23 14:51,2023/8/23,14:51,2466.42,2466.96,2464.89,2464.89,27586,2466.27,2467.14,2467.19,2476.78,27586,28073,26341,-2.28,-2.62,0.69
202308231452 , 2023/08/23 14:52,2023/8/23,14:52,2465.23,2465.63,2465.04,2465.42,27712,2465.9,2467.08,2467,2476.46,27712,27983,26426,-2.24,-2.55,0.62
202308231453 , 2023/08/23 14:53,2023/8/23,14:53,2465.52,2465.52,2462.86,2462.86,46295,2465.02,2466.78,2466.61,2476.1,46295,32253,28807,-2.38,-2.51,0.26
202308231454 , 2023/08/23 14:54,2023/8/23,14:54,2462.23,2462.23,2460.7,2460.71,57147,2464.04,2466.07,2466.2,2475.69,57147,36291,32137,-2.64,-2.54,-0.21
202308231455 , 2023/08/23 14:55,2023/8/23,14:55,2460.78,2460.78,2459.33,2459.75,46742,2462.73,2465.13,2465.82,2475.26,46742,41096,34242,-2.89,-2.61,-0.57
202308231456 , 2023/08/23 14:56,2023/8/23,14:56,2459.37,2461.25,2459.35,2461.25,37343,2462,2464.13,2465.43,2474.8,37343,43048,35560,-2.94,-2.68,-0.52
202308231457 , 2023/08/23 14:57,2023/8/23,14:57,2460.63,2461.8,2460.42,2461.34,37239,2461.18,2463.54,2465.16,2474.32,37239,44953,36468,-2.93,-2.73,-0.41
202308231458 , 2023/08/23 14:58,2023/8/23,14:58,2461.66,2461.73,2461.64,2461.73,2061,2460.96,2462.99,2465,2473.88,2061,36106,34180,-2.86,-2.75,-0.21
202308231459 , 2023/08/23 14:59,2023/8/23,14:59,2461.73,2461.73,2461.73,2461.73,0,2461.16,2462.6,2464.8,2473.4,0,24677,30484,-2.77,-2.76,-0.03
202308231500 , 2023/08/23 15:00,2023/8/23,15:00,2461.41,2461.41,2461.19,2461.19,50674,2461.45,2462.09,2464.56,2472.92,50674,25463,33280,-2.71,-2.75,0.07
